snapshot_date,file_path,linus_lines,total_lines
07-02-2026,drivers/block/Kconfig,507,509
07-02-2026,drivers/block/Kconfig.iosched,41,41
07-02-2026,drivers/block/Makefile,47,47
07-02-2026,drivers/block/acsi.c,1829,1829
07-02-2026,drivers/block/acsi_slm.c,1045,1045
07-02-2026,drivers/block/amiflop.c,1850,1850
07-02-2026,drivers/block/aoe/Makefile,6,6
07-02-2026,drivers/block/aoe/aoe.h,157,172
07-02-2026,drivers/block/aoe/aoeblk.c,265,281
07-02-2026,drivers/block/aoe/aoechr.c,244,244
07-02-2026,drivers/block/aoe/aoecmd.c,584,647
07-02-2026,drivers/block/aoe/aoedev.c,169,177
07-02-2026,drivers/block/aoe/aoemain.c,112,112
07-02-2026,drivers/block/aoe/aoenet.c,167,187
07-02-2026,drivers/block/as-iosched.c,2136,2136
07-02-2026,drivers/block/ataflop.c,2006,2006
07-02-2026,drivers/block/cciss.c,2976,2976
07-02-2026,drivers/block/cciss.h,266,266
07-02-2026,drivers/block/cciss_cmd.h,271,271
07-02-2026,drivers/block/cciss_scsi.c,1417,1417
07-02-2026,drivers/block/cciss_scsi.h,79,79
07-02-2026,drivers/block/cfq-iosched.c,1853,1859
07-02-2026,drivers/block/cpqarray.c,1850,1850
07-02-2026,drivers/block/cpqarray.h,126,126
07-02-2026,drivers/block/cryptoloop.c,268,268
07-02-2026,drivers/block/deadline-iosched.c,967,967
07-02-2026,drivers/block/elevator.c,697,698
07-02-2026,drivers/block/floppy.c,4637,4638
07-02-2026,drivers/block/genhd.c,684,687
07-02-2026,drivers/block/ida_cmd.h,349,349
07-02-2026,drivers/block/ida_ioctl.h,87,87
07-02-2026,drivers/block/ioctl.c,239,241
07-02-2026,drivers/block/ll_rw_blk.c,3639,3644
07-02-2026,drivers/block/loop.c,1348,1348
07-02-2026,drivers/block/nbd.c,728,741
07-02-2026,drivers/block/noop-iosched.c,80,83
07-02-2026,drivers/block/paride/Kconfig,305,305
07-02-2026,drivers/block/paride/Makefile,28,28
07-02-2026,drivers/block/paride/Transition-notes,128,128
07-02-2026,drivers/block/paride/aten.c,162,162
07-02-2026,drivers/block/paride/bpck.c,477,477
07-02-2026,drivers/block/paride/bpck6.c,282,282
07-02-2026,drivers/block/paride/comm.c,218,218
07-02-2026,drivers/block/paride/dstr.c,233,233
07-02-2026,drivers/block/paride/epat.c,340,340
07-02-2026,drivers/block/paride/epia.c,316,316
07-02-2026,drivers/block/paride/fit2.c,151,151
07-02-2026,drivers/block/paride/fit3.c,211,211
07-02-2026,drivers/block/paride/friq.c,276,276
07-02-2026,drivers/block/paride/frpw.c,313,313
07-02-2026,drivers/block/paride/jumbo,70,70
07-02-2026,drivers/block/paride/kbic.c,297,297
07-02-2026,drivers/block/paride/ktti.c,128,128
07-02-2026,drivers/block/paride/mkd,30,30
07-02-2026,drivers/block/paride/on20.c,153,153
07-02-2026,drivers/block/paride/on26.c,319,319
07-02-2026,drivers/block/paride/paride.c,467,467
07-02-2026,drivers/block/paride/paride.h,170,170
07-02-2026,drivers/block/paride/pcd.c,971,971
07-02-2026,drivers/block/paride/pd.c,950,950
07-02-2026,drivers/block/paride/pf.c,982,982
07-02-2026,drivers/block/paride/pg.c,723,723
07-02-2026,drivers/block/paride/ppc6lnx.c,726,726
07-02-2026,drivers/block/paride/pseudo.h,102,102
07-02-2026,drivers/block/paride/pt.c,1024,1024
07-02-2026,drivers/block/pktcdvd.c,2677,2689
07-02-2026,drivers/block/ps2esdi.c,1092,1092
07-02-2026,drivers/block/rd.c,514,515
07-02-2026,drivers/block/scsi_ioctl.c,575,575
07-02-2026,"drivers/block/smart1,2.h",278,278
07-02-2026,drivers/block/swim3.c,1154,1154
07-02-2026,drivers/block/swim_iop.c,579,579
07-02-2026,drivers/block/sx8.c,1764,1764
07-02-2026,drivers/block/ub.c,1980,2343
07-02-2026,drivers/block/umem.c,1256,1256
07-02-2026,drivers/block/viodasd.c,846,846
07-02-2026,drivers/block/xd.c,1112,1112
07-02-2026,drivers/block/xd.h,135,135
07-02-2026,drivers/block/z2ram.c,429,429
07-02-2026,drivers/bluetooth/Kconfig,168,168
07-02-2026,drivers/bluetooth/Makefile,19,19
07-02-2026,drivers/bluetooth/bcm203x.c,314,314
07-02-2026,drivers/bluetooth/bfusb.c,806,806
07-02-2026,drivers/bluetooth/bluecard_cs.c,1114,1114
07-02-2026,drivers/bluetooth/bpa10x.c,657,657
07-02-2026,drivers/bluetooth/bt3c_cs.c,960,960
07-02-2026,drivers/bluetooth/btuart_cs.c,880,880
07-02-2026,drivers/bluetooth/dtl1_cs.c,832,832
07-02-2026,drivers/bluetooth/hci_bcsp.c,749,749
07-02-2026,drivers/bluetooth/hci_bcsp.h,70,70
07-02-2026,drivers/bluetooth/hci_h4.c,282,282
07-02-2026,drivers/bluetooth/hci_h4.h,44,44
07-02-2026,drivers/bluetooth/hci_ldisc.c,593,593
07-02-2026,drivers/bluetooth/hci_uart.h,82,82
07-02-2026,drivers/bluetooth/hci_usb.c,1075,1075
07-02-2026,drivers/bluetooth/hci_usb.h,128,128
07-02-2026,drivers/bluetooth/hci_vhci.c,364,364
07-02-2026,drivers/bluetooth/hci_vhci.h,50,50
07-02-2026,drivers/cdrom/Kconfig,213,213
07-02-2026,drivers/cdrom/Makefile,23,23
07-02-2026,drivers/cdrom/aztcd.c,2494,2494
07-02-2026,drivers/cdrom/aztcd.h,162,162
07-02-2026,drivers/cdrom/cdrom.c,3396,3397
07-02-2026,drivers/cdrom/cdu31a.c,3245,3248
07-02-2026,drivers/cdrom/cdu31a.h,411,411
07-02-2026,drivers/cdrom/cm206.c,1626,1626
07-02-2026,drivers/cdrom/cm206.h,171,171
07-02-2026,drivers/cdrom/gscd.c,1031,1031
07-02-2026,drivers/cdrom/gscd.h,108,108
07-02-2026,drivers/cdrom/isp16.c,374,374
07-02-2026,drivers/cdrom/isp16.h,72,72
07-02-2026,drivers/cdrom/mcdx.c,1937,1950
07-02-2026,drivers/cdrom/mcdx.h,185,185
07-02-2026,drivers/cdrom/optcd.c,2106,2106
07-02-2026,drivers/cdrom/optcd.h,52,52
07-02-2026,drivers/cdrom/sbpcd.c,5977,5978
07-02-2026,drivers/cdrom/sbpcd.h,839,839
07-02-2026,drivers/cdrom/sjcd.c,1817,1817
07-02-2026,drivers/cdrom/sjcd.h,181,181
07-02-2026,drivers/cdrom/sonycd535.c,1692,1692
07-02-2026,drivers/cdrom/sonycd535.h,183,183
07-02-2026,drivers/cdrom/viocd.c,809,823
07-02-2026,drivers/char/ChangeLog,775,775
07-02-2026,drivers/char/Kconfig,985,1002
07-02-2026,drivers/char/Makefile,117,119
07-02-2026,drivers/char/agp/Kconfig,171,171
07-02-2026,drivers/char/agp/Makefile,18,18
07-02-2026,drivers/char/agp/agp.h,331,333
07-02-2026,drivers/char/agp/ali-agp.c,410,414
07-02-2026,drivers/char/agp/alpha-agp.c,216,216
07-02-2026,drivers/char/agp/amd-k7-agp.c,538,542
07-02-2026,drivers/char/agp/amd64-agp.c,758,761
07-02-2026,drivers/char/agp/ati-agp.c,544,548
07-02-2026,drivers/char/agp/backend.c,343,348
07-02-2026,drivers/char/agp/efficeon-agp.c,460,463
07-02-2026,drivers/char/agp/frontend.c,1100,1103
07-02-2026,drivers/char/agp/generic.c,1197,1208
07-02-2026,drivers/char/agp/hp-agp.c,550,552
07-02-2026,drivers/char/agp/i460-agp.c,640,642
07-02-2026,drivers/char/agp/intel-agp.c,1828,1844
07-02-2026,drivers/char/agp/isoch.c,470,470
07-02-2026,drivers/char/agp/nvidia-agp.c,423,424
07-02-2026,drivers/char/agp/sgi-agp.c,328,337
07-02-2026,drivers/char/agp/sis-agp.c,359,360
07-02-2026,drivers/char/agp/sworks-agp.c,551,556
07-02-2026,drivers/char/agp/uninorth-agp.c,638,683
07-02-2026,drivers/char/agp/via-agp.c,546,548
07-02-2026,drivers/char/amiserial.c,2179,2179
07-02-2026,drivers/char/applicom.c,862,862
07-02-2026,drivers/char/applicom.h,85,85
07-02-2026,drivers/char/cd1865.h,263,263
07-02-2026,drivers/char/consolemap.c,672,672
07-02-2026,drivers/char/cp437.uni,291,291
07-02-2026,drivers/char/cyclades.c,5540,5540
07-02-2026,drivers/char/decserial.c,100,100
07-02-2026,drivers/char/defkeymap.c_shipped,262,262
07-02-2026,drivers/char/defkeymap.map,357,357
07-02-2026,drivers/char/digi.h,71,71
07-02-2026,drivers/char/digi1.h,100,100
07-02-2026,drivers/char/digiFep1.h,136,136
07-02-2026,drivers/char/digiPCI.h,42,42
07-02-2026,drivers/char/drm/Kconfig,98,98
07-02-2026,drivers/char/drm/Makefile,33,33
07-02-2026,drivers/char/drm/README.drm,46,46
07-02-2026,drivers/char/drm/ati_pcigart.c,208,208
07-02-2026,drivers/char/drm/drm.h,675,675
07-02-2026,drivers/char/drm/drmP.h,1073,1073
07-02-2026,drivers/char/drm/drm_agpsupport.c,448,448
07-02-2026,drivers/char/drm/drm_auth.c,230,230
07-02-2026,drivers/char/drm/drm_bufs.c,1270,1270
07-02-2026,drivers/char/drm/drm_context.c,578,578
07-02-2026,drivers/char/drm/drm_core.h,34,34
07-02-2026,drivers/char/drm/drm_dma.c,180,180
07-02-2026,drivers/char/drm/drm_drawable.c,56,56
07-02-2026,drivers/char/drm/drm_drv.c,531,531
07-02-2026,drivers/char/drm/drm_fops.c,451,451
07-02-2026,drivers/char/drm/drm_init.c,52,52
07-02-2026,drivers/char/drm/drm_ioctl.c,370,370
07-02-2026,drivers/char/drm/drm_irq.c,370,370
07-02-2026,drivers/char/drm/drm_lock.c,303,303
07-02-2026,drivers/char/drm/drm_memory.c,181,181
07-02-2026,drivers/char/drm/drm_memory.h,197,197
07-02-2026,drivers/char/drm/drm_memory_debug.h,459,459
07-02-2026,drivers/char/drm/drm_os_linux.h,149,149
07-02-2026,drivers/char/drm/drm_pci.c,140,140
07-02-2026,drivers/char/drm/drm_pciids.h,224,225
07-02-2026,drivers/char/drm/drm_proc.c,539,539
07-02-2026,drivers/char/drm/drm_sarea.h,78,78
07-02-2026,drivers/char/drm/drm_scatter.c,231,231
07-02-2026,drivers/char/drm/drm_stub.c,319,319
07-02-2026,drivers/char/drm/drm_sysfs.c,208,208
07-02-2026,drivers/char/drm/drm_vm.c,678,678
07-02-2026,drivers/char/drm/ffb_context.c,551,551
07-02-2026,drivers/char/drm/ffb_drv.c,365,365
07-02-2026,drivers/char/drm/ffb_drv.h,286,286
07-02-2026,drivers/char/drm/gamma_context.h,492,492
07-02-2026,drivers/char/drm/gamma_dma.c,946,946
07-02-2026,drivers/char/drm/gamma_drm.h,90,90
07-02-2026,drivers/char/drm/gamma_drv.c,59,59
07-02-2026,drivers/char/drm/gamma_drv.h,147,147
07-02-2026,drivers/char/drm/gamma_lists.h,215,215
07-02-2026,drivers/char/drm/gamma_lock.h,140,140
07-02-2026,drivers/char/drm/gamma_old_dma.h,313,313
07-02-2026,drivers/char/drm/i810_dma.c,1385,1385
07-02-2026,drivers/char/drm/i810_drm.h,289,289
07-02-2026,drivers/char/drm/i810_drv.c,126,126
07-02-2026,drivers/char/drm/i810_drv.h,236,236
07-02-2026,drivers/char/drm/i830_dma.c,1588,1588
07-02-2026,drivers/char/drm/i830_drm.h,350,350
07-02-2026,drivers/char/drm/i830_drv.c,137,137
07-02-2026,drivers/char/drm/i830_drv.h,301,301
07-02-2026,drivers/char/drm/i830_irq.c,204,204
07-02-2026,drivers/char/drm/i915_dma.c,725,725
07-02-2026,drivers/char/drm/i915_drm.h,167,167
07-02-2026,drivers/char/drm/i915_drv.c,104,104
07-02-2026,drivers/char/drm/i915_drv.h,243,243
07-02-2026,drivers/char/drm/i915_irq.c,161,161
07-02-2026,drivers/char/drm/i915_mem.c,346,346
07-02-2026,drivers/char/drm/mga_dma.c,754,754
07-02-2026,drivers/char/drm/mga_drm.h,349,349
07-02-2026,drivers/char/drm/mga_drv.c,127,127
07-02-2026,drivers/char/drm/mga_drv.h,638,638
07-02-2026,drivers/char/drm/mga_irq.c,102,102
07-02-2026,drivers/char/drm/mga_state.c,1123,1123
07-02-2026,drivers/char/drm/mga_ucode.h,11645,11645
07-02-2026,drivers/char/drm/mga_warp.c,210,210
07-02-2026,drivers/char/drm/r128_cce.c,943,943
07-02-2026,drivers/char/drm/r128_drm.h,345,345
07-02-2026,drivers/char/drm/r128_drv.c,122,122
07-02-2026,drivers/char/drm/r128_drv.h,521,521
07-02-2026,drivers/char/drm/r128_irq.c,102,102
07-02-2026,drivers/char/drm/r128_state.c,1732,1736
07-02-2026,drivers/char/drm/radeon_cp.c,2061,2061
07-02-2026,drivers/char/drm/radeon_drm.h,659,659
07-02-2026,drivers/char/drm/radeon_drv.c,127,127
07-02-2026,drivers/char/drm/radeon_drv.h,1044,1044
07-02-2026,drivers/char/drm/radeon_irq.c,246,246
07-02-2026,drivers/char/drm/radeon_mem.c,322,322
07-02-2026,drivers/char/drm/radeon_state.c,3102,3102
07-02-2026,drivers/char/drm/sis_drm.h,42,42
07-02-2026,drivers/char/drm/sis_drv.c,110,110
07-02-2026,drivers/char/drm/sis_drv.h,52,52
07-02-2026,drivers/char/drm/sis_ds.c,301,301
07-02-2026,drivers/char/drm/sis_ds.h,145,145
07-02-2026,drivers/char/drm/sis_mm.c,417,417
07-02-2026,drivers/char/drm/tdfx_drv.c,107,107
07-02-2026,drivers/char/drm/tdfx_drv.h,50,50
07-02-2026,drivers/char/ds1286.c,578,578
07-02-2026,drivers/char/ds1302.c,354,354
07-02-2026,drivers/char/ds1620.c,416,416
07-02-2026,drivers/char/dsp56k.c,547,547
07-02-2026,drivers/char/dtlk.c,658,659
07-02-2026,drivers/char/ec3104_keyb.c,459,459
07-02-2026,drivers/char/efirtc.c,417,417
07-02-2026,drivers/char/epca.c,3789,3789
07-02-2026,drivers/char/epca.h,165,165
07-02-2026,drivers/char/epcaconfig.h,7,7
07-02-2026,drivers/char/esp.c,2630,2630
07-02-2026,drivers/char/ftape/Kconfig,340,340
07-02-2026,drivers/char/ftape/Makefile,28,28
07-02-2026,drivers/char/ftape/README.PCI,81,81
07-02-2026,drivers/char/ftape/RELEASE-NOTES,966,966
07-02-2026,drivers/char/ftape/compressor/Makefile,31,31
07-02-2026,drivers/char/ftape/compressor/lzrw3.c,743,743
07-02-2026,drivers/char/ftape/compressor/lzrw3.h,253,253
07-02-2026,drivers/char/ftape/compressor/zftape-compress.c,1203,1203
07-02-2026,drivers/char/ftape/compressor/zftape-compress.h,83,83
07-02-2026,drivers/char/ftape/lowlevel/Makefile,43,43
07-02-2026,drivers/char/ftape/lowlevel/fc-10.c,175,175
07-02-2026,drivers/char/ftape/lowlevel/fc-10.h,39,39
07-02-2026,drivers/char/ftape/lowlevel/fdc-io.c,1352,1352
07-02-2026,drivers/char/ftape/lowlevel/fdc-io.h,252,252
07-02-2026,drivers/char/ftape/lowlevel/fdc-isr.c,1170,1170
07-02-2026,drivers/char/ftape/lowlevel/fdc-isr.h,55,55
07-02-2026,drivers/char/ftape/lowlevel/ftape-bsm.c,491,491
07-02-2026,drivers/char/ftape/lowlevel/ftape-bsm.h,66,66
07-02-2026,drivers/char/ftape/lowlevel/ftape-buffer.c,129,129
07-02-2026,drivers/char/ftape/lowlevel/ftape-buffer.h,32,32
07-02-2026,drivers/char/ftape/lowlevel/ftape-calibr.c,276,276
07-02-2026,drivers/char/ftape/lowlevel/ftape-calibr.h,37,37
07-02-2026,drivers/char/ftape/lowlevel/ftape-ctl.c,897,897
07-02-2026,drivers/char/ftape/lowlevel/ftape-ctl.h,162,162
07-02-2026,drivers/char/ftape/lowlevel/ftape-ecc.c,853,853
07-02-2026,drivers/char/ftape/lowlevel/ftape-ecc.h,84,84
07-02-2026,drivers/char/ftape/lowlevel/ftape-format.c,344,344
07-02-2026,drivers/char/ftape/lowlevel/ftape-format.h,37,37
07-02-2026,drivers/char/ftape/lowlevel/ftape-init.c,161,161
07-02-2026,drivers/char/ftape/lowlevel/ftape-init.h,43,43
07-02-2026,drivers/char/ftape/lowlevel/ftape-io.c,992,992
07-02-2026,drivers/char/ftape/lowlevel/ftape-io.h,90,90
07-02-2026,drivers/char/ftape/lowlevel/ftape-proc.c,215,215
07-02-2026,drivers/char/ftape/lowlevel/ftape-proc.h,35,35
07-02-2026,drivers/char/ftape/lowlevel/ftape-read.c,621,621
07-02-2026,drivers/char/ftape/lowlevel/ftape-read.h,51,51
07-02-2026,drivers/char/ftape/lowlevel/ftape-rw.c,1092,1092
07-02-2026,drivers/char/ftape/lowlevel/ftape-rw.h,111,111
07-02-2026,drivers/char/ftape/lowlevel/ftape-setup.c,105,105
07-02-2026,drivers/char/ftape/lowlevel/ftape-tracing.c,118,118
07-02-2026,drivers/char/ftape/lowlevel/ftape-tracing.h,180,180
07-02-2026,drivers/char/ftape/lowlevel/ftape-write.c,336,336
07-02-2026,drivers/char/ftape/lowlevel/ftape-write.h,53,53
07-02-2026,drivers/char/ftape/lowlevel/ftape_syms.c,88,88
07-02-2026,drivers/char/ftape/zftape/Makefile,36,36
07-02-2026,drivers/char/ftape/zftape/zftape-buffers.c,149,149
07-02-2026,drivers/char/ftape/zftape/zftape-buffers.h,55,55
07-02-2026,drivers/char/ftape/zftape/zftape-ctl.c,1418,1418
07-02-2026,drivers/char/ftape/zftape/zftape-ctl.h,59,59
07-02-2026,drivers/char/ftape/zftape/zftape-eof.c,199,199
07-02-2026,drivers/char/ftape/zftape/zftape-eof.h,52,52
07-02-2026,drivers/char/ftape/zftape/zftape-init.c,403,403
07-02-2026,drivers/char/ftape/zftape/zftape-init.h,77,77
07-02-2026,drivers/char/ftape/zftape/zftape-read.c,377,377
07-02-2026,drivers/char/ftape/zftape/zftape-read.h,53,53
07-02-2026,drivers/char/ftape/zftape/zftape-rw.c,376,376
07-02-2026,drivers/char/ftape/zftape/zftape-rw.h,102,102
07-02-2026,drivers/char/ftape/zftape/zftape-vtbl.c,757,757
07-02-2026,drivers/char/ftape/zftape/zftape-vtbl.h,227,227
07-02-2026,drivers/char/ftape/zftape/zftape-write.c,483,483
07-02-2026,drivers/char/ftape/zftape/zftape-write.h,38,38
07-02-2026,drivers/char/ftape/zftape/zftape_syms.c,43,43
07-02-2026,drivers/char/generic_nvram.c,145,145
07-02-2026,drivers/char/generic_serial.c,1001,1001
07-02-2026,drivers/char/genrtc.c,535,535
07-02-2026,drivers/char/hangcheck-timer.c,120,215
07-02-2026,drivers/char/hpet.c,994,994
07-02-2026,drivers/char/hvc_console.c,831,831
07-02-2026,drivers/char/hvcs.c,1649,1649
07-02-2026,drivers/char/hvsi.c,1320,1320
07-02-2026,drivers/char/hw_random.c,630,630
07-02-2026,drivers/char/i8k.c,788,788
07-02-2026,drivers/char/ip2.c,110,110
07-02-2026,drivers/char/ip2/fip_firm.h,2149,2149
07-02-2026,drivers/char/ip2/i2cmd.c,209,209
07-02-2026,drivers/char/ip2/i2cmd.h,643,643
07-02-2026,drivers/char/ip2/i2ellis.c,1487,1487
07-02-2026,drivers/char/ip2/i2ellis.h,615,615
07-02-2026,drivers/char/ip2/i2hw.h,648,648
07-02-2026,drivers/char/ip2/i2lib.c,2219,2219
07-02-2026,drivers/char/ip2/i2lib.h,351,351
07-02-2026,drivers/char/ip2/i2os.h,127,127
07-02-2026,drivers/char/ip2/i2pack.h,364,364
07-02-2026,drivers/char/ip2/ip2.h,107,107
07-02-2026,drivers/char/ip2/ip2ioctl.h,35,35
07-02-2026,drivers/char/ip2/ip2trace.h,42,42
07-02-2026,drivers/char/ip2/ip2types.h,57,57
07-02-2026,drivers/char/ip27-rtc.c,327,327
07-02-2026,drivers/char/ip2main.c,3265,3265
07-02-2026,drivers/char/ipmi/Kconfig,67,67
07-02-2026,drivers/char/ipmi/Makefile,15,15
07-02-2026,drivers/char/ipmi/ipmi_bt_sm.c,512,512
07-02-2026,drivers/char/ipmi/ipmi_devintf.c,580,598
07-02-2026,drivers/char/ipmi/ipmi_kcs_sm.c,500,500
07-02-2026,drivers/char/ipmi/ipmi_msghandler.c,3159,3180
07-02-2026,drivers/char/ipmi/ipmi_poweroff.c,549,549
07-02-2026,drivers/char/ipmi/ipmi_si_intf.c,2333,2404
07-02-2026,drivers/char/ipmi/ipmi_si_sm.h,119,120
07-02-2026,drivers/char/ipmi/ipmi_smic_sm.c,599,599
07-02-2026,drivers/char/ipmi/ipmi_watchdog.c,1067,1068
07-02-2026,drivers/char/isicom.c,2079,2079
07-02-2026,drivers/char/istallion.c,5276,5276
07-02-2026,drivers/char/ite_gpio.c,419,419
07-02-2026,drivers/char/keyboard.c,1253,1255
07-02-2026,drivers/char/lcd.c,683,683
07-02-2026,drivers/char/lcd.h,186,186
07-02-2026,drivers/char/lp.c,995,995
07-02-2026,drivers/char/mem.c,880,880
07-02-2026,drivers/char/misc.c,331,331
07-02-2026,drivers/char/mmtimer.c,724,725
07-02-2026,drivers/char/moxa.c,3243,3243
07-02-2026,drivers/char/mwave/3780i.c,727,727
07-02-2026,drivers/char/mwave/3780i.h,362,362
07-02-2026,drivers/char/mwave/Makefile,15,15
07-02-2026,drivers/char/mwave/README,50,50
07-02-2026,drivers/char/mwave/mwavedd.c,674,674
07-02-2026,drivers/char/mwave/mwavedd.h,150,150
07-02-2026,drivers/char/mwave/mwavepub.h,89,89
07-02-2026,drivers/char/mwave/smapi.c,570,570
07-02-2026,drivers/char/mwave/smapi.h,80,80
07-02-2026,drivers/char/mwave/tp3780i.c,592,592
07-02-2026,drivers/char/mwave/tp3780i.h,103,103
07-02-2026,drivers/char/mxser.c,3145,3158
07-02-2026,drivers/char/mxser.h,450,450
07-02-2026,drivers/char/n_hdlc.c,978,978
07-02-2026,drivers/char/n_r3964.c,1416,1416
07-02-2026,drivers/char/n_tty.c,1562,1562
07-02-2026,drivers/char/nvram.c,926,926
07-02-2026,drivers/char/nwbutton.c,248,248
07-02-2026,drivers/char/nwbutton.h,40,40
07-02-2026,drivers/char/nwflash.c,702,702
07-02-2026,drivers/char/pcmcia/Kconfig,22,22
07-02-2026,drivers/char/pcmcia/Makefile,7,7
07-02-2026,drivers/char/pcmcia/synclink_cs.c,4611,4611
07-02-2026,drivers/char/ppdev.c,824,824
07-02-2026,drivers/char/pty.c,412,412
07-02-2026,drivers/char/qtronix.c,601,601
07-02-2026,drivers/char/qtronixmap.c_shipped,265,265
07-02-2026,drivers/char/qtronixmap.map,287,287
07-02-2026,drivers/char/random.c,1628,1629
07-02-2026,drivers/char/raw.c,341,342
07-02-2026,drivers/char/rio/Makefile,12,12
07-02-2026,drivers/char/rio/board.h,143,143
07-02-2026,drivers/char/rio/bootpkt.h,62,62
07-02-2026,drivers/char/rio/brates.h,107,107
07-02-2026,drivers/char/rio/chan.h,33,33
07-02-2026,drivers/char/rio/cirrus.h,463,463
07-02-2026,drivers/char/rio/cmd.h,84,84
07-02-2026,drivers/char/rio/cmdblk.h,60,60
07-02-2026,drivers/char/rio/cmdpkt.h,206,206
07-02-2026,drivers/char/rio/control.h,62,62
07-02-2026,drivers/char/rio/daemon.h,334,334
07-02-2026,drivers/char/rio/data.h,40,40
07-02-2026,drivers/char/rio/debug.h,39,39
07-02-2026,drivers/char/rio/defaults.h,59,59
07-02-2026,drivers/char/rio/eisa.h,104,104
07-02-2026,drivers/char/rio/enable.h,50,50
07-02-2026,drivers/char/rio/error.h,85,85
07-02-2026,drivers/char/rio/errors.h,104,104
07-02-2026,drivers/char/rio/formpkt.h,154,154
07-02-2026,drivers/char/rio/func.h,154,154
07-02-2026,drivers/char/rio/host.h,134,134
07-02-2026,drivers/char/rio/hosthw.h,57,57
07-02-2026,drivers/char/rio/link.h,188,188
07-02-2026,drivers/char/rio/linux_compat.h,122,122
07-02-2026,drivers/char/rio/list.h,196,196
07-02-2026,drivers/char/rio/lrt.h,55,55
07-02-2026,drivers/char/rio/ltt.h,55,55
07-02-2026,drivers/char/rio/lttwake.h,53,53
07-02-2026,drivers/char/rio/map.h,103,103
07-02-2026,drivers/char/rio/mca.h,73,73
07-02-2026,drivers/char/rio/mesg.h,41,41
07-02-2026,drivers/char/rio/param.h,61,61
07-02-2026,drivers/char/rio/parmmap.h,96,96
07-02-2026,drivers/char/rio/pci.h,76,76
07-02-2026,drivers/char/rio/phb.h,293,293
07-02-2026,drivers/char/rio/pkt.h,120,120
07-02-2026,drivers/char/rio/poll.h,76,76
07-02-2026,drivers/char/rio/port.h,245,245
07-02-2026,drivers/char/rio/proto.h,244,244
07-02-2026,drivers/char/rio/protsts.h,119,119
07-02-2026,drivers/char/rio/qbuf.h,67,67
07-02-2026,drivers/char/rio/rio.h,294,294
07-02-2026,drivers/char/rio/rio_linux.c,1379,1380
07-02-2026,drivers/char/rio/rio_linux.h,187,187
07-02-2026,drivers/char/rio/rioboard.h,281,281
07-02-2026,drivers/char/rio/rioboot.c,1360,1360
07-02-2026,drivers/char/rio/riocmd.c,1041,1041
07-02-2026,drivers/char/rio/rioctrl.c,1869,1869
07-02-2026,drivers/char/rio/riodrvr.h,144,144
07-02-2026,drivers/char/rio/rioinfo.h,96,96
07-02-2026,drivers/char/rio/rioinit.c,1617,1617
07-02-2026,drivers/char/rio/riointr.c,951,951
07-02-2026,drivers/char/rio/rioioctl.h,103,103
07-02-2026,drivers/char/rio/riolocks.h,43,43
07-02-2026,drivers/char/rio/rioparam.c,744,744
07-02-2026,drivers/char/rio/riopcicopy.c,8,8
07-02-2026,drivers/char/rio/rioroute.c,1238,1238
07-02-2026,drivers/char/rio/riospace.h,161,161
07-02-2026,drivers/char/rio/riotable.c,1044,1044
07-02-2026,drivers/char/rio/riotime.h,63,63
07-02-2026,drivers/char/rio/riotty.c,1376,1376
07-02-2026,drivers/char/rio/riotypes.h,135,135
07-02-2026,drivers/char/rio/riowinif.h,1335,1335
07-02-2026,drivers/char/rio/riscos.h,63,63
07-02-2026,drivers/char/rio/rom.h,64,64
07-02-2026,drivers/char/rio/route.h,108,108
07-02-2026,drivers/char/rio/rtahw.h,75,75
07-02-2026,drivers/char/rio/rup.h,82,82
07-02-2026,drivers/char/rio/rupstat.h,51,51
07-02-2026,drivers/char/rio/sam.h,74,74
07-02-2026,drivers/char/rio/selftest.h,73,73
07-02-2026,drivers/char/rio/space.h,45,45
07-02-2026,drivers/char/rio/sysmap.h,63,63
07-02-2026,drivers/char/rio/timeouts.h,51,51
07-02-2026,drivers/char/rio/top.h,49,49
07-02-2026,drivers/char/rio/typdef.h,82,82
07-02-2026,drivers/char/rio/unixrup.h,56,56
07-02-2026,drivers/char/riscom8.c,1809,1809
07-02-2026,drivers/char/riscom8.h,102,102
07-02-2026,drivers/char/riscom8_reg.h,254,254
07-02-2026,drivers/char/rocket.c,3299,3299
07-02-2026,drivers/char/rocket.h,111,111
07-02-2026,drivers/char/rocket_int.h,1296,1296
07-02-2026,drivers/char/rtc.c,1354,1354
07-02-2026,drivers/char/s3c2410-rtc.c,585,592
07-02-2026,drivers/char/scan_keyb.c,149,149
07-02-2026,drivers/char/scan_keyb.h,15,15
07-02-2026,drivers/char/scc.h,613,613
07-02-2026,drivers/char/scx200_gpio.c,149,149
07-02-2026,drivers/char/selection.c,306,306
07-02-2026,drivers/char/ser_a2232.c,825,825
07-02-2026,drivers/char/ser_a2232.h,202,202
07-02-2026,drivers/char/ser_a2232fw.ax,529,529
07-02-2026,drivers/char/ser_a2232fw.h,306,306
07-02-2026,drivers/char/serial167.c,2858,2858
07-02-2026,drivers/char/snsc.c,448,456
07-02-2026,drivers/char/snsc.h,50,90
07-02-2026,drivers/char/sonypi.c,1399,1403
07-02-2026,drivers/char/specialix.c,2603,2607
07-02-2026,drivers/char/specialix_io8.h,149,149
07-02-2026,drivers/char/stallion.c,5195,5197
07-02-2026,drivers/char/sx.c,2621,2621
