snapshot_date,file_path,linus_lines,total_lines
13-12-2020,arch/alpha/include/asm/io.h,518,612
13-12-2020,arch/alpha/include/asm/io_trivial.h,117,132
13-12-2020,arch/alpha/include/asm/irq.h,88,92
13-12-2020,arch/alpha/include/asm/jensen.h,345,347
13-12-2020,arch/alpha/include/asm/kmap_types.h,11,15
13-12-2020,arch/alpha/include/asm/linkage.h,5,9
13-12-2020,arch/alpha/include/asm/local.h,10,102
13-12-2020,arch/alpha/include/asm/machvec.h,122,143
13-12-2020,arch/alpha/include/asm/mc146818rtc.h,27,28
13-12-2020,arch/alpha/include/asm/mmu.h,7,8
13-12-2020,arch/alpha/include/asm/mmu_context.h,249,263
13-12-2020,arch/alpha/include/asm/mmzone.h,106,110
13-12-2020,arch/alpha/include/asm/module.h,15,18
13-12-2020,arch/alpha/include/asm/page.h,86,96
13-12-2020,arch/alpha/include/asm/pal.h,5,187
13-12-2020,arch/alpha/include/asm/param.h,5,12
13-12-2020,arch/alpha/include/asm/parport.h,16,19
13-12-2020,arch/alpha/include/asm/pci.h,81,100
13-12-2020,arch/alpha/include/asm/percpu.h,4,19
13-12-2020,arch/alpha/include/asm/pgalloc.h,30,37
13-12-2020,arch/alpha/include/asm/pgtable.h,305,351
13-12-2020,arch/alpha/include/asm/processor.h,70,80
13-12-2020,arch/alpha/include/asm/ptrace.h,11,28
13-12-2020,arch/alpha/include/asm/serial.h,23,30
13-12-2020,arch/alpha/include/asm/sfp-machine.h,82,82
13-12-2020,arch/alpha/include/asm/shmparam.h,6,7
13-12-2020,arch/alpha/include/asm/signal.h,25,28
13-12-2020,arch/alpha/include/asm/smp.h,54,60
13-12-2020,arch/alpha/include/asm/socket.h,5,11
13-12-2020,arch/alpha/include/asm/spinlock.h,133,163
13-12-2020,arch/alpha/include/asm/string.h,53,80
13-12-2020,arch/alpha/include/asm/termios.h,76,87
13-12-2020,arch/alpha/include/asm/thread_info.h,64,112
13-12-2020,arch/alpha/include/asm/timex.h,31,32
13-12-2020,arch/alpha/include/asm/tlb.h,7,10
13-12-2020,arch/alpha/include/asm/tlbflush.h,145,152
13-12-2020,arch/alpha/include/asm/topology.h,28,51
13-12-2020,arch/alpha/include/asm/types.h,5,7
13-12-2020,arch/alpha/include/asm/uaccess.h,238,335
13-12-2020,arch/alpha/include/asm/ucontext.h,13,14
13-12-2020,arch/alpha/include/asm/unaligned.h,2,12
13-12-2020,arch/alpha/include/asm/unistd.h,14,22
13-12-2020,arch/alpha/include/asm/user.h,52,54
13-12-2020,arch/alpha/include/asm/vga.h,46,83
13-12-2020,arch/alpha/include/asm/xor.h,846,847
13-12-2020,arch/alpha/include/uapi/asm/byteorder.h,6,7
13-12-2020,arch/alpha/include/uapi/asm/errno.h,118,128
13-12-2020,arch/alpha/include/uapi/asm/fcntl.h,36,58
13-12-2020,arch/alpha/include/uapi/asm/gentrap.h,37,38
13-12-2020,arch/alpha/include/uapi/asm/ioctl.h,66,67
13-12-2020,arch/alpha/include/uapi/asm/ioctls.h,110,128
13-12-2020,arch/alpha/include/uapi/asm/mman.h,47,82
13-12-2020,arch/alpha/include/uapi/asm/posix_types.h,14,18
13-12-2020,arch/alpha/include/uapi/asm/reg.h,52,53
13-12-2020,arch/alpha/include/uapi/asm/regdef.h,44,45
13-12-2020,arch/alpha/include/uapi/asm/resource.h,22,23
13-12-2020,arch/alpha/include/uapi/asm/setup.h,6,43
13-12-2020,arch/alpha/include/uapi/asm/sigcontext.h,34,35
13-12-2020,arch/alpha/include/uapi/asm/siginfo.h,8,9
13-12-2020,arch/alpha/include/uapi/asm/sockios.h,14,17
13-12-2020,arch/alpha/include/uapi/asm/stat.h,48,49
13-12-2020,arch/alpha/include/uapi/asm/statfs.h,6,13
13-12-2020,arch/alpha/include/uapi/asm/sysinfo.h,30,32
13-12-2020,arch/alpha/include/uapi/asm/termbits.h,185,223
13-12-2020,arch/alpha/kernel/Makefile,88,112
13-12-2020,arch/alpha/kernel/asm-offsets.c,34,44
13-12-2020,arch/alpha/kernel/console.c,42,95
13-12-2020,arch/alpha/kernel/core_apecs.c,414,420
13-12-2020,arch/alpha/kernel/core_cia.c,1207,1216
13-12-2020,arch/alpha/kernel/core_irongate.c,410,417
13-12-2020,arch/alpha/kernel/core_lca.c,509,517
13-12-2020,arch/alpha/kernel/core_marvel.c,1103,1146
13-12-2020,arch/alpha/kernel/core_mcpcia.c,604,616
13-12-2020,arch/alpha/kernel/core_polaris.c,200,203
13-12-2020,arch/alpha/kernel/core_t2.c,602,624
13-12-2020,arch/alpha/kernel/core_titan.c,744,802
13-12-2020,arch/alpha/kernel/core_tsunami.c,438,484
13-12-2020,arch/alpha/kernel/core_wildfire.c,652,660
13-12-2020,arch/alpha/kernel/entry.S,460,852
13-12-2020,arch/alpha/kernel/err_common.c,320,321
13-12-2020,arch/alpha/kernel/err_ev6.c,263,276
13-12-2020,arch/alpha/kernel/err_ev7.c,279,287
13-12-2020,arch/alpha/kernel/err_impl.h,80,88
13-12-2020,arch/alpha/kernel/err_marvel.c,1115,1161
13-12-2020,arch/alpha/kernel/err_titan.c,715,761
13-12-2020,arch/alpha/kernel/es1888.c,49,50
13-12-2020,arch/alpha/kernel/gct.c,47,48
13-12-2020,arch/alpha/kernel/head.S,92,99
13-12-2020,arch/alpha/kernel/io.c,610,677
13-12-2020,arch/alpha/kernel/irq.c,90,123
13-12-2020,arch/alpha/kernel/irq_alpha.c,191,225
13-12-2020,arch/alpha/kernel/irq_i8259.c,143,163
13-12-2020,arch/alpha/kernel/irq_impl.h,25,36
13-12-2020,arch/alpha/kernel/irq_pyxis.c,93,112
13-12-2020,arch/alpha/kernel/irq_srm.c,49,65
13-12-2020,arch/alpha/kernel/machvec_impl.h,142,153
13-12-2020,arch/alpha/kernel/module.c,252,273
13-12-2020,arch/alpha/kernel/osf_sys.c,877,1369
13-12-2020,arch/alpha/kernel/pci-noop.c,89,113
13-12-2020,arch/alpha/kernel/pci.c,349,476
13-12-2020,arch/alpha/kernel/pci_impl.h,187,195
13-12-2020,arch/alpha/kernel/pci_iommu.c,739,958
13-12-2020,arch/alpha/kernel/process.c,310,401
13-12-2020,arch/alpha/kernel/proto.h,186,221
13-12-2020,arch/alpha/kernel/ptrace.c,266,338
13-12-2020,arch/alpha/kernel/setup.c,1325,1472
13-12-2020,arch/alpha/kernel/signal.c,415,540
13-12-2020,arch/alpha/kernel/smc37c669.c,2533,2537
13-12-2020,arch/alpha/kernel/smc37c93x.c,272,274
13-12-2020,arch/alpha/kernel/smp.c,702,769
13-12-2020,arch/alpha/kernel/srm_env.c,164,218
13-12-2020,arch/alpha/kernel/srmcons.c,255,296
13-12-2020,arch/alpha/kernel/sys_alcor.c,279,309
13-12-2020,arch/alpha/kernel/sys_cabriolet.c,396,444
13-12-2020,arch/alpha/kernel/sys_dp264.c,572,665
13-12-2020,arch/alpha/kernel/sys_eb64p.c,217,238
13-12-2020,arch/alpha/kernel/sys_eiger.c,200,225
13-12-2020,arch/alpha/kernel/sys_jensen.c,212,237
13-12-2020,arch/alpha/kernel/sys_marvel.c,412,470
13-12-2020,arch/alpha/kernel/sys_miata.c,275,294
13-12-2020,arch/alpha/kernel/sys_mikasa.c,225,247
13-12-2020,arch/alpha/kernel/sys_nautilus.c,235,297
13-12-2020,arch/alpha/kernel/sys_noritake.c,310,336
13-12-2020,arch/alpha/kernel/sys_rawhide.c,236,271
13-12-2020,arch/alpha/kernel/sys_ruffian.c,226,240
13-12-2020,arch/alpha/kernel/sys_rx164.c,183,203
13-12-2020,arch/alpha/kernel/sys_sable.c,602,635
13-12-2020,arch/alpha/kernel/sys_sio.c,411,484
13-12-2020,arch/alpha/kernel/sys_sx164.c,171,179
13-12-2020,arch/alpha/kernel/sys_takara.c,253,288
13-12-2020,arch/alpha/kernel/sys_titan.c,359,419
13-12-2020,arch/alpha/kernel/sys_wildfire.c,309,346
13-12-2020,arch/alpha/kernel/systbls.S,12,16
13-12-2020,arch/alpha/kernel/time.c,238,458
13-12-2020,arch/alpha/kernel/traps.c,861,994
13-12-2020,arch/alpha/kernel/vmlinux.lds.S,13,78
13-12-2020,arch/alpha/lib/Makefile,36,60
13-12-2020,arch/alpha/lib/callback_srm.S,103,109
13-12-2020,arch/alpha/lib/checksum.c,161,184
13-12-2020,arch/alpha/lib/clear_page.S,38,41
13-12-2020,arch/alpha/lib/clear_user.S,74,102
13-12-2020,arch/alpha/lib/copy_page.S,48,51
13-12-2020,arch/alpha/lib/copy_user.S,82,121
13-12-2020,arch/alpha/lib/csum_ipv6_magic.S,78,118
13-12-2020,arch/alpha/lib/csum_partial_copy.c,286,363
13-12-2020,arch/alpha/lib/dbg_current.S,29,30
13-12-2020,arch/alpha/lib/dbg_stackcheck.S,25,28
13-12-2020,arch/alpha/lib/dbg_stackkill.S,33,36
13-12-2020,arch/alpha/lib/divide.S,195,199
13-12-2020,arch/alpha/lib/ev6-clear_page.S,53,56
13-12-2020,arch/alpha/lib/ev6-clear_user.S,176,213
13-12-2020,arch/alpha/lib/ev6-copy_page.S,202,205
13-12-2020,arch/alpha/lib/ev6-copy_user.S,176,227
13-12-2020,arch/alpha/lib/ev6-csum_ipv6_magic.S,117,153
13-12-2020,arch/alpha/lib/ev6-divide.S,259,263
13-12-2020,arch/alpha/lib/ev6-memchr.S,189,193
13-12-2020,arch/alpha/lib/ev6-memcpy.S,247,250
13-12-2020,arch/alpha/lib/ev6-memset.S,586,605
13-12-2020,arch/alpha/lib/ev6-stxcpy.S,321,322
13-12-2020,arch/alpha/lib/ev6-stxncpy.S,390,398
13-12-2020,arch/alpha/lib/ev67-strcat.S,53,56
13-12-2020,arch/alpha/lib/ev67-strchr.S,87,90
13-12-2020,arch/alpha/lib/ev67-strlen.S,48,51
13-12-2020,arch/alpha/lib/ev67-strncat.S,93,96
13-12-2020,arch/alpha/lib/ev67-strrchr.S,107,111
13-12-2020,arch/alpha/lib/fpreg.c,189,201
13-12-2020,arch/alpha/lib/memchr.S,163,165
13-12-2020,arch/alpha/lib/memcpy.c,160,163
13-12-2020,arch/alpha/lib/memmove.S,180,183
13-12-2020,arch/alpha/lib/memset.S,114,133
13-12-2020,arch/alpha/lib/srm_printk.c,41,42
13-12-2020,arch/alpha/lib/srm_puts.c,23,24
13-12-2020,arch/alpha/lib/stacktrace.c,102,103
13-12-2020,arch/alpha/lib/strcat.S,52,55
13-12-2020,arch/alpha/lib/strchr.S,69,72
13-12-2020,arch/alpha/lib/strcpy.S,22,25
13-12-2020,arch/alpha/lib/strlen.S,56,59
13-12-2020,arch/alpha/lib/strncat.S,83,86
13-12-2020,arch/alpha/lib/strncpy.S,75,83
13-12-2020,arch/alpha/lib/strrchr.S,85,89
13-12-2020,arch/alpha/lib/stxcpy.S,289,290
13-12-2020,arch/alpha/lib/stxncpy.S,338,346
13-12-2020,arch/alpha/lib/udelay.c,54,56
13-12-2020,arch/alpha/math-emu/Makefile,8,10
13-12-2020,arch/alpha/math-emu/math.c,399,403
13-12-2020,arch/alpha/math-emu/qrnnd.S,163,163
13-12-2020,arch/alpha/math-emu/sfp-util.h,35,36
13-12-2020,arch/alpha/mm/Makefile,7,10
13-12-2020,arch/alpha/mm/fault.c,201,250
13-12-2020,arch/alpha/mm/init.c,248,286
13-12-2020,arch/alpha/mm/numa.c,199,223
13-12-2020,arch/alpha/oprofile/Makefile,18,20
13-12-2020,arch/alpha/oprofile/common.c,173,189
13-12-2020,arch/alpha/oprofile/op_impl.h,54,55
13-12-2020,arch/alpha/oprofile/op_model_ev4.c,114,114
13-12-2020,arch/alpha/oprofile/op_model_ev5.c,209,209
13-12-2020,arch/alpha/oprofile/op_model_ev6.c,101,101
13-12-2020,arch/alpha/oprofile/op_model_ev67.c,260,261
13-12-2020,arch/arc/include/asm/futex.h,1,169
13-12-2020,arch/arc/kernel/process.c,1,303
13-12-2020,arch/arc/kernel/signal.c,2,399
13-12-2020,arch/arc/mm/fault.c,1,188
13-12-2020,arch/arm/Kconfig,246,2052
13-12-2020,arch/arm/Kconfig.debug,29,1972
13-12-2020,arch/arm/Makefile,79,358
13-12-2020,arch/arm/boot/Makefile,67,118
13-12-2020,arch/arm/boot/bootp/Makefile,21,29
13-12-2020,arch/arm/boot/bootp/bootp.lds,29,30
13-12-2020,arch/arm/boot/bootp/init.S,79,85
13-12-2020,arch/arm/boot/bootp/initrd.S,6,7
13-12-2020,arch/arm/boot/bootp/kernel.S,6,7
13-12-2020,arch/arm/boot/compressed/Makefile,48,198
13-12-2020,arch/arm/boot/compressed/big-endian.S,12,14
13-12-2020,arch/arm/boot/compressed/head-sa1100.S,46,49
13-12-2020,arch/arm/boot/compressed/head-sharpsl.S,65,151
13-12-2020,arch/arm/boot/compressed/head-xscale.S,34,35
13-12-2020,arch/arm/boot/compressed/head.S,399,1519
13-12-2020,arch/arm/boot/compressed/ll_char_wr.S,125,131
13-12-2020,arch/arm/boot/compressed/misc.c,51,167
13-12-2020,arch/arm/boot/compressed/piggy.S,4,7
13-12-2020,arch/arm/boot/compressed/vmlinux.lds.S,33,141
13-12-2020,arch/arm/boot/dts/Makefile,1,1410
13-12-2020,arch/arm/boot/dts/am335x-evmsk.dts,2,719
13-12-2020,arch/arm/boot/dts/am33xx.dtsi,1,644
13-12-2020,arch/arm/boot/dts/armada-370-xp.dtsi,1,313
13-12-2020,arch/arm/boot/dts/armada-xp-db.dts,1,245
13-12-2020,arch/arm/boot/dts/armada-xp-gp.dts,1,230
13-12-2020,arch/arm/boot/dts/armada-xp-openblocks-ax3-4.dts,1,211
13-12-2020,arch/arm/boot/dts/at91sam9260.dtsi,1,813
13-12-2020,arch/arm/boot/dts/at91sam9263.dtsi,1,834
13-12-2020,arch/arm/boot/dts/at91sam9g45.dtsi,2,1044
13-12-2020,arch/arm/boot/dts/at91sam9x5.dtsi,1,999
13-12-2020,arch/arm/boot/dts/bcm11351.dtsi,1,424
13-12-2020,arch/arm/boot/dts/imx53-qsb-common.dtsi,9,385
13-12-2020,arch/arm/boot/dts/meson.dtsi,1,302
13-12-2020,arch/arm/boot/dts/omap3-evm-common.dtsi,2,198
13-12-2020,arch/arm/boot/dts/omap34xx.dtsi,1,198
13-12-2020,arch/arm/boot/dts/omap36xx.dtsi,1,251
13-12-2020,arch/arm/boot/dts/omap4.dtsi,1,700
13-12-2020,arch/arm/boot/dts/r8a7740.dtsi,1,736
13-12-2020,arch/arm/boot/dts/sama5d2.dtsi,1,1158
13-12-2020,arch/arm/boot/dts/spear13xx.dtsi,2,339
13-12-2020,arch/arm/boot/dts/ste-dbx5x0.dtsi,1,1144
13-12-2020,arch/arm/boot/dts/ste-nomadik-s8815.dts,1,172
13-12-2020,arch/arm/boot/dts/ste-nomadik-stn8815.dtsi,1,884
13-12-2020,arch/arm/boot/dts/sun4i-a10.dtsi,1,1272
13-12-2020,arch/arm/boot/install.sh,50,66
13-12-2020,arch/arm/common/Kconfig,14,20
13-12-2020,arch/arm/common/Makefile,9,20
13-12-2020,arch/arm/common/bL_switcher_dummy_if.c,1,60
13-12-2020,arch/arm/common/dmabounce.c,218,582
13-12-2020,arch/arm/common/locomo.c,640,887
13-12-2020,arch/arm/common/sa1111.c,759,1481
13-12-2020,arch/arm/common/scoop.c,85,271
13-12-2020,arch/arm/common/sharpsl_param.c,52,61
13-12-2020,arch/arm/configs/assabet_defconfig,47,56
13-12-2020,arch/arm/configs/badge4_defconfig,82,111
13-12-2020,arch/arm/configs/cerfcube_defconfig,58,70
13-12-2020,arch/arm/configs/ebsa110_defconfig,63,74
13-12-2020,arch/arm/configs/footbridge_defconfig,94,124
13-12-2020,arch/arm/configs/h3600_defconfig,37,66
13-12-2020,arch/arm/configs/hackkit_defconfig,37,46
13-12-2020,arch/arm/configs/integrator_defconfig,35,89
13-12-2020,arch/arm/configs/ixp4xx_defconfig,54,192
13-12-2020,arch/arm/configs/jornada720_defconfig,30,103
13-12-2020,arch/arm/configs/keystone_defconfig,1,242
13-12-2020,arch/arm/configs/lart_defconfig,62,70
13-12-2020,arch/arm/configs/lubbock_defconfig,43,52
13-12-2020,arch/arm/configs/mainstone_defconfig,42,50
13-12-2020,arch/arm/configs/neponset_defconfig,70,84
13-12-2020,arch/arm/configs/netwinder_defconfig,72,86
13-12-2020,arch/arm/configs/omap2plus_defconfig,3,585
13-12-2020,arch/arm/configs/pleb_defconfig,41,52
13-12-2020,arch/arm/configs/pxa255-idp_defconfig,46,54
13-12-2020,arch/arm/configs/rpc_defconfig,94,127
13-12-2020,arch/arm/configs/s3c2410_defconfig,49,433
13-12-2020,arch/arm/configs/shannon_defconfig,36,44
13-12-2020,arch/arm/configs/simpad_defconfig,88,104
13-12-2020,arch/arm/configs/versatile_defconfig,37,97
13-12-2020,arch/arm/include/asm/assembler.h,61,497
13-12-2020,arch/arm/include/asm/atomic.h,30,507
13-12-2020,arch/arm/include/asm/bitops.h,167,277
13-12-2020,arch/arm/include/asm/bug.h,12,92
13-12-2020,arch/arm/include/asm/bugs.h,11,20
13-12-2020,arch/arm/include/asm/cache.h,8,29
13-12-2020,arch/arm/include/asm/cacheflush.h,174,483
13-12-2020,arch/arm/include/asm/checksum.h,85,165
13-12-2020,arch/arm/include/asm/cpu.h,19,23
13-12-2020,arch/arm/include/asm/delay.h,31,100
13-12-2020,arch/arm/include/asm/div64.h,25,131
13-12-2020,arch/arm/include/asm/dma-mapping.h,39,128
13-12-2020,arch/arm/include/asm/dma.h,100,152
13-12-2020,arch/arm/include/asm/domain.h,33,154
13-12-2020,arch/arm/include/asm/ecard.h,209,219
13-12-2020,arch/arm/include/asm/elf.h,33,152
13-12-2020,arch/arm/include/asm/fiq.h,34,57
13-12-2020,arch/arm/include/asm/floppy.h,54,83
13-12-2020,arch/arm/include/asm/fpstate.h,65,90
13-12-2020,arch/arm/include/asm/futex.h,2,180
13-12-2020,arch/arm/include/asm/glue.h,18,22
13-12-2020,arch/arm/include/asm/hardirq.h,16,17
13-12-2020,arch/arm/include/asm/hardware/dec21285.h,141,144
13-12-2020,arch/arm/include/asm/hardware/entry-macro-iomd.S,119,131
13-12-2020,arch/arm/include/asm/hardware/ioc.h,67,69
13-12-2020,arch/arm/include/asm/hardware/iomd.h,180,182
13-12-2020,arch/arm/include/asm/hardware/locomo.h,181,219
13-12-2020,arch/arm/include/asm/hardware/memc.h,21,23
13-12-2020,arch/arm/include/asm/hardware/sa1111.h,378,444
13-12-2020,arch/arm/include/asm/hardware/scoop.h,28,67
13-12-2020,arch/arm/include/asm/hardware/ssp.h,22,25
13-12-2020,arch/arm/include/asm/ide.h,21,24
13-12-2020,arch/arm/include/asm/io.h,105,455
13-12-2020,arch/arm/include/asm/irq.h,18,47
13-12-2020,arch/arm/include/asm/kmap_types.h,7,10
13-12-2020,arch/arm/include/asm/linkage.h,7,12
13-12-2020,arch/arm/include/asm/mach/arch.h,31,98
13-12-2020,arch/arm/include/asm/mach/dma.h,30,51
13-12-2020,arch/arm/include/asm/mach/flash.h,28,36
13-12-2020,arch/arm/include/asm/mach/irq.h,15,30
13-12-2020,arch/arm/include/asm/mach/map.h,13,64
13-12-2020,arch/arm/include/asm/mach/pci.h,40,86
13-12-2020,arch/arm/include/asm/mach/sharpsl_param.h,32,33
13-12-2020,arch/arm/include/asm/mach/time.h,10,15
13-12-2020,arch/arm/include/asm/mc146818rtc.h,26,31
13-12-2020,arch/arm/include/asm/memory.h,57,372
13-12-2020,arch/arm/include/asm/mmu.h,12,49
13-12-2020,arch/arm/include/asm/mmu_context.h,50,154
13-12-2020,arch/arm/include/asm/module.h,5,51
13-12-2020,arch/arm/include/asm/nwflash.h,8,9
13-12-2020,arch/arm/include/asm/page.h,93,168
13-12-2020,arch/arm/include/asm/pci.h,9,33
13-12-2020,arch/arm/include/asm/pgalloc.h,60,144
13-12-2020,arch/arm/include/asm/pgtable.h,64,329
13-12-2020,arch/arm/include/asm/proc-fns.h,35,191
13-12-2020,arch/arm/include/asm/processor.h,61,136
13-12-2020,arch/arm/include/asm/procinfo.h,37,46
13-12-2020,arch/arm/include/asm/ptrace.h,51,168
13-12-2020,arch/arm/include/asm/setup.h,12,31
13-12-2020,arch/arm/include/asm/shmparam.h,16,17
13-12-2020,arch/arm/include/asm/signal.h,20,23
13-12-2020,arch/arm/include/asm/smp.h,22,122
13-12-2020,arch/arm/include/asm/spinlock.h,86,273
13-12-2020,arch/arm/include/asm/string.h,27,42
13-12-2020,arch/arm/include/asm/system_misc.h,1,43
13-12-2020,arch/arm/include/asm/therm.h,27,29
13-12-2020,arch/arm/include/asm/thread_info.h,91,164
13-12-2020,arch/arm/include/asm/timex.h,12,15
13-12-2020,arch/arm/include/asm/tlb.h,17,68
13-12-2020,arch/arm/include/asm/tlbflush.h,281,684
13-12-2020,arch/arm/include/asm/topology.h,6,37
13-12-2020,arch/arm/include/asm/traps.h,18,38
13-12-2020,arch/arm/include/asm/uaccess.h,167,593
13-12-2020,arch/arm/include/asm/ucontext.h,11,110
13-12-2020,arch/arm/include/asm/unistd.h,19,66
13-12-2020,arch/arm/include/asm/user.h,82,104
13-12-2020,arch/arm/include/asm/vfp.h,60,101
13-12-2020,arch/arm/include/asm/vfpmacros.h,18,79
13-12-2020,arch/arm/include/asm/vga.h,9,14
13-12-2020,arch/arm/include/asm/xor.h,136,211
13-12-2020,arch/arm/include/debug/dc21285.S,28,41
13-12-2020,arch/arm/include/debug/s3c24xx.S,12,43
13-12-2020,arch/arm/include/debug/sa1100.S,33,67
13-12-2020,arch/arm/include/uapi/asm/byteorder.h,18,26
13-12-2020,arch/arm/include/uapi/asm/fcntl.h,9,12
13-12-2020,arch/arm/include/uapi/asm/ioctls.h,7,9
13-12-2020,arch/arm/include/uapi/asm/posix_types.h,29,38
13-12-2020,arch/arm/include/uapi/asm/sigcontext.h,34,35
13-12-2020,arch/arm/include/uapi/asm/stat.h,85,88
13-12-2020,arch/arm/include/uapi/asm/statfs.h,5,13
13-12-2020,arch/arm/kernel/Makefile,19,109
13-12-2020,arch/arm/kernel/asm-offsets.c,52,174
13-12-2020,arch/arm/kernel/atags_compat.c,208,214
13-12-2020,arch/arm/kernel/bios32.c,428,594
13-12-2020,arch/arm/kernel/debug.S,53,161
13-12-2020,arch/arm/kernel/dma-isa.c,150,225
13-12-2020,arch/arm/kernel/dma.c,173,283
13-12-2020,arch/arm/kernel/entry-armv.S,304,1218
13-12-2020,arch/arm/kernel/entry-common.S,96,460
13-12-2020,arch/arm/kernel/entry-header.S,37,417
13-12-2020,arch/arm/kernel/fiq.c,122,165
13-12-2020,arch/arm/kernel/head.S,103,731
13-12-2020,arch/arm/kernel/io.c,42,85
13-12-2020,arch/arm/kernel/irq.c,45,106
13-12-2020,arch/arm/kernel/isa.c,26,66
13-12-2020,arch/arm/kernel/iwmmxt.S,278,370
13-12-2020,arch/arm/kernel/module.c,88,431
13-12-2020,arch/arm/kernel/perf_callchain.c,1,137
13-12-2020,arch/arm/kernel/process.c,84,448
13-12-2020,arch/arm/kernel/ptrace.c,221,935
13-12-2020,arch/arm/kernel/setup.c,273,1329
13-12-2020,arch/arm/kernel/signal.c,234,725
13-12-2020,arch/arm/kernel/smp.c,95,862
13-12-2020,arch/arm/kernel/swp_emulate.c,2,258
13-12-2020,arch/arm/kernel/sys_arm.c,22,36
13-12-2020,arch/arm/kernel/sys_oabi-compat.c,2,462
13-12-2020,arch/arm/kernel/time.c,44,113
13-12-2020,arch/arm/kernel/traps.c,312,846
13-12-2020,arch/arm/kernel/vmlinux.lds.S,24,179
13-12-2020,arch/arm/lib/Makefile,12,50
13-12-2020,arch/arm/lib/backtrace.S,33,123
13-12-2020,arch/arm/lib/changebit.S,9,12
13-12-2020,arch/arm/lib/clearbit.S,9,12
13-12-2020,arch/arm/lib/copy_page.S,30,44
13-12-2020,arch/arm/lib/csumipv6.S,26,30
13-12-2020,arch/arm/lib/csumpartial.S,108,139
13-12-2020,arch/arm/lib/csumpartialcopy.S,43,50
13-12-2020,arch/arm/lib/csumpartialcopygeneric.S,239,331
13-12-2020,arch/arm/lib/csumpartialcopyuser.S,44,83
13-12-2020,arch/arm/lib/delay-loop.S,25,59
13-12-2020,arch/arm/lib/div64.S,185,209
13-12-2020,arch/arm/lib/findbit.S,140,193
13-12-2020,arch/arm/lib/getuser.S,41,167
13-12-2020,arch/arm/lib/io-readsb.S,94,120
13-12-2020,arch/arm/lib/io-readsl.S,64,76
13-12-2020,arch/arm/lib/io-readsw-armv4.S,108,128
