snapshot_date,file_path,linus_lines,total_lines
28-01-2018,arch/parisc/lib/bitops.c,74,81
28-01-2018,arch/parisc/lib/checksum.c,139,149
28-01-2018,arch/parisc/lib/io.c,488,489
28-01-2018,arch/parisc/lib/iomap.c,370,465
28-01-2018,arch/parisc/lib/lusercopy.S,111,447
28-01-2018,arch/parisc/lib/memcpy.c,57,84
28-01-2018,arch/parisc/lib/memset.c,91,91
28-01-2018,arch/parisc/math-emu/Makefile,18,20
28-01-2018,arch/parisc/math-emu/README,11,11
28-01-2018,arch/parisc/math-emu/cnv_float.h,371,376
28-01-2018,arch/parisc/math-emu/dbl_float.h,845,847
28-01-2018,arch/parisc/math-emu/decode_exc.c,366,370
28-01-2018,arch/parisc/math-emu/denormal.c,135,135
28-01-2018,arch/parisc/math-emu/dfadd.c,523,524
28-01-2018,arch/parisc/math-emu/dfcmp.c,181,181
28-01-2018,arch/parisc/math-emu/dfdiv.c,400,400
28-01-2018,arch/parisc/math-emu/dfmpy.c,394,394
28-01-2018,arch/parisc/math-emu/dfrem.c,297,297
28-01-2018,arch/parisc/math-emu/dfsqrt.c,194,195
28-01-2018,arch/parisc/math-emu/dfsub.c,525,526
28-01-2018,arch/parisc/math-emu/driver.c,127,129
28-01-2018,arch/parisc/math-emu/fcnvff.c,309,309
28-01-2018,arch/parisc/math-emu/fcnvfu.c,536,536
28-01-2018,arch/parisc/math-emu/fcnvfut.c,332,332
28-01-2018,arch/parisc/math-emu/fcnvfx.c,501,501
28-01-2018,arch/parisc/math-emu/fcnvfxt.c,328,328
28-01-2018,arch/parisc/math-emu/fcnvuf.c,318,318
28-01-2018,arch/parisc/math-emu/fcnvxf.c,386,386
28-01-2018,arch/parisc/math-emu/float.h,581,581
28-01-2018,arch/parisc/math-emu/fmpyfadd.c,2651,2655
28-01-2018,arch/parisc/math-emu/fpbits.h,65,65
28-01-2018,arch/parisc/math-emu/fpu.h,76,76
28-01-2018,arch/parisc/math-emu/fpudispatch.c,1441,1443
28-01-2018,arch/parisc/math-emu/frnd.c,252,252
28-01-2018,arch/parisc/math-emu/hppa.h,42,42
28-01-2018,arch/parisc/math-emu/math-emu.h,27,27
28-01-2018,arch/parisc/math-emu/sfadd.c,517,518
28-01-2018,arch/parisc/math-emu/sfcmp.c,155,155
28-01-2018,arch/parisc/math-emu/sfdiv.c,392,392
28-01-2018,arch/parisc/math-emu/sfmpy.c,380,380
28-01-2018,arch/parisc/math-emu/sfrem.c,290,290
28-01-2018,arch/parisc/math-emu/sfsqrt.c,186,187
28-01-2018,arch/parisc/math-emu/sfsub.c,520,521
28-01-2018,arch/parisc/math-emu/sgl_float.h,484,486
28-01-2018,arch/parisc/mm/Makefile,5,6
28-01-2018,arch/parisc/mm/fault.c,196,433
28-01-2018,arch/parisc/mm/init.c,582,936
28-01-2018,arch/parisc/mm/ioremap.c,69,100
28-01-2018,arch/parisc/nm,6,6
28-01-2018,arch/parisc/oprofile/Makefile,9,10
28-01-2018,arch/parisc/oprofile/init.c,21,23
28-01-2018,arch/powerpc/boot/Makefile,33,497
28-01-2018,arch/powerpc/boot/README,11,11
28-01-2018,arch/powerpc/boot/addnote.c,107,247
28-01-2018,arch/powerpc/boot/crt0.S,18,300
28-01-2018,arch/powerpc/boot/div64.S,56,111
28-01-2018,arch/powerpc/boot/install.sh,36,55
28-01-2018,arch/powerpc/boot/main.c,28,247
28-01-2018,arch/powerpc/boot/of.c,10,97
28-01-2018,arch/powerpc/boot/string.S,209,269
28-01-2018,arch/powerpc/boot/zImage.lds.S,23,91
28-01-2018,arch/powerpc/configs/ppc64_defconfig,106,368
28-01-2018,arch/powerpc/include/asm/agp.h,7,19
28-01-2018,arch/powerpc/include/asm/asm-prototypes.h,1,129
28-01-2018,arch/powerpc/include/asm/atomic.h,99,589
28-01-2018,arch/powerpc/include/asm/backlight.h,12,42
28-01-2018,arch/powerpc/include/asm/book3s/64/pgtable.h,1,1212
28-01-2018,arch/powerpc/include/asm/btext.h,18,30
28-01-2018,arch/powerpc/include/asm/bug.h,22,142
28-01-2018,arch/powerpc/include/asm/bugs.h,10,18
28-01-2018,arch/powerpc/include/asm/cacheflush.h,29,115
28-01-2018,arch/powerpc/include/asm/checksum.h,28,219
28-01-2018,arch/powerpc/include/asm/compat.h,179,290
28-01-2018,arch/powerpc/include/asm/cputime.h,1,57
28-01-2018,arch/powerpc/include/asm/dbdma.h,94,109
28-01-2018,arch/powerpc/include/asm/delay.h,14,80
28-01-2018,arch/powerpc/include/asm/dma-mapping.h,2,146
28-01-2018,arch/powerpc/include/asm/dma.h,302,351
28-01-2018,arch/powerpc/include/asm/eeh.h,106,457
28-01-2018,arch/powerpc/include/asm/elf.h,42,182
28-01-2018,arch/powerpc/include/asm/floppy.h,76,211
28-01-2018,arch/powerpc/include/asm/heathrow.h,62,68
28-01-2018,arch/powerpc/include/asm/hvcall.h,84,459
28-01-2018,arch/powerpc/include/asm/hvconsole.h,31,41
28-01-2018,arch/powerpc/include/asm/hvcserver.h,57,59
28-01-2018,arch/powerpc/include/asm/hw_irq.h,25,226
28-01-2018,arch/powerpc/include/asm/i8259.h,4,13
28-01-2018,arch/powerpc/include/asm/ide.h,5,18
28-01-2018,arch/powerpc/include/asm/io.h,89,900
28-01-2018,arch/powerpc/include/asm/ipic.h,73,84
28-01-2018,arch/powerpc/include/asm/irq.h,7,74
28-01-2018,arch/powerpc/include/asm/keylargo.h,241,262
28-01-2018,arch/powerpc/include/asm/lppaca.h,22,166
28-01-2018,arch/powerpc/include/asm/machdep.h,88,303
28-01-2018,arch/powerpc/include/asm/macio.h,130,145
28-01-2018,arch/powerpc/include/asm/mc146818rtc.h,29,36
28-01-2018,arch/powerpc/include/asm/mediabay.h,23,49
28-01-2018,arch/powerpc/include/asm/mman.h,8,46
28-01-2018,arch/powerpc/include/asm/mmu_context.h,16,197
28-01-2018,arch/powerpc/include/asm/mmzone.h,20,50
28-01-2018,arch/powerpc/include/asm/nvram.h,18,107
28-01-2018,arch/powerpc/include/asm/ohare.h,48,55
28-01-2018,arch/powerpc/include/asm/oprofile_impl.h,96,139
28-01-2018,arch/powerpc/include/asm/paca.h,59,262
28-01-2018,arch/powerpc/include/asm/parport.h,12,43
28-01-2018,arch/powerpc/include/asm/pci-bridge.h,3,298
28-01-2018,arch/powerpc/include/asm/pci.h,46,148
28-01-2018,arch/powerpc/include/asm/pgalloc.h,1,29
28-01-2018,arch/powerpc/include/asm/pgtable.h,5,85
28-01-2018,arch/powerpc/include/asm/pmac_feature.h,355,405
28-01-2018,arch/powerpc/include/asm/pmac_low_i2c.h,29,103
28-01-2018,arch/powerpc/include/asm/pmc.h,26,49
28-01-2018,arch/powerpc/include/asm/ppc-pci.h,25,85
28-01-2018,arch/powerpc/include/asm/ppc_asm.h,197,828
28-01-2018,arch/powerpc/include/asm/processor.h,90,527
28-01-2018,arch/powerpc/include/asm/ptrace.h,38,226
28-01-2018,arch/powerpc/include/asm/reg_8xx.h,38,151
28-01-2018,arch/powerpc/include/asm/rheap.h,75,89
28-01-2018,arch/powerpc/include/asm/sections.h,14,84
28-01-2018,arch/powerpc/include/asm/serial.h,11,24
28-01-2018,arch/powerpc/include/asm/sfp-machine.h,287,377
28-01-2018,arch/powerpc/include/asm/shmparam.h,3,7
28-01-2018,arch/powerpc/include/asm/signal.h,1,9
28-01-2018,arch/powerpc/include/asm/smp.h,63,233
28-01-2018,arch/powerpc/include/asm/smu.h,11,694
28-01-2018,arch/powerpc/include/asm/spinlock.h,127,311
28-01-2018,arch/powerpc/include/asm/sstep.h,21,170
28-01-2018,arch/powerpc/include/asm/string.h,23,57
28-01-2018,arch/powerpc/include/asm/termios.h,17,22
28-01-2018,arch/powerpc/include/asm/thread_info.h,64,168
28-01-2018,arch/powerpc/include/asm/timex.h,20,55
28-01-2018,arch/powerpc/include/asm/tlb.h,30,100
28-01-2018,arch/powerpc/include/asm/topology.h,7,124
28-01-2018,arch/powerpc/include/asm/types.h,26,38
28-01-2018,arch/powerpc/include/asm/udbg.h,9,62
28-01-2018,arch/powerpc/include/asm/unaligned.h,6,22
28-01-2018,arch/powerpc/include/asm/uninorth.h,227,230
28-01-2018,arch/powerpc/include/asm/unistd.h,26,62
28-01-2018,arch/powerpc/include/asm/user.h,44,52
28-01-2018,arch/powerpc/include/asm/vdso.h,72,80
28-01-2018,arch/powerpc/include/asm/vga.h,37,60
28-01-2018,arch/powerpc/include/asm/vio.h,41,173
28-01-2018,arch/powerpc/include/asm/xor.h,1,69
28-01-2018,arch/powerpc/include/uapi/asm/byteorder.h,8,17
28-01-2018,arch/powerpc/include/uapi/asm/errno.h,6,10
28-01-2018,arch/powerpc/include/uapi/asm/fcntl.h,6,12
28-01-2018,arch/powerpc/include/uapi/asm/ioctl.h,9,14
28-01-2018,arch/powerpc/include/uapi/asm/ioctls.h,104,121
28-01-2018,arch/powerpc/include/uapi/asm/msgbuf.h,21,34
28-01-2018,arch/powerpc/include/uapi/asm/posix_types.h,11,26
28-01-2018,arch/powerpc/include/uapi/asm/sembuf.h,16,37
28-01-2018,arch/powerpc/include/uapi/asm/shmbuf.h,30,60
28-01-2018,arch/powerpc/include/uapi/asm/sigcontext.h,28,88
28-01-2018,arch/powerpc/include/uapi/asm/siginfo.h,11,21
28-01-2018,arch/powerpc/include/uapi/asm/socket.h,15,21
28-01-2018,arch/powerpc/include/uapi/asm/termbits.h,188,211
28-01-2018,arch/powerpc/kernel/align.c,40,358
28-01-2018,arch/powerpc/kernel/asm-offsets.c,4,775
28-01-2018,arch/powerpc/kernel/cpu_setup_6xx.S,405,489
28-01-2018,arch/powerpc/kernel/cpu_setup_ppc970.S,134,210
28-01-2018,arch/powerpc/kernel/cputable.c,453,2359
28-01-2018,arch/powerpc/kernel/crash_dump.c,1,148
28-01-2018,arch/powerpc/kernel/dma.c,19,378
28-01-2018,arch/powerpc/kernel/eeh.c,216,1792
28-01-2018,arch/powerpc/kernel/eeh_driver.c,2,1069
28-01-2018,arch/powerpc/kernel/head_64.S,2,1020
28-01-2018,arch/powerpc/kernel/hw_breakpoint.c,1,376
28-01-2018,arch/powerpc/kernel/idle.c,55,115
28-01-2018,arch/powerpc/kernel/idle_power4.S,35,73
28-01-2018,arch/powerpc/kernel/iomap.c,88,157
28-01-2018,arch/powerpc/kernel/iommu.c,350,1193
28-01-2018,arch/powerpc/kernel/irq.c,81,807
28-01-2018,arch/powerpc/kernel/kprobes.c,148,681
28-01-2018,arch/powerpc/kernel/l2cr_6xx.S,435,470
28-01-2018,arch/powerpc/kernel/module.c,1,84
28-01-2018,arch/powerpc/kernel/module_32.c,200,312
28-01-2018,arch/powerpc/kernel/module_64.c,273,793
28-01-2018,arch/powerpc/kernel/nvram_64.c,262,1217
28-01-2018,arch/powerpc/kernel/paca.c,21,277
28-01-2018,arch/powerpc/kernel/pci_32.c,1,310
28-01-2018,arch/powerpc/kernel/pci_64.c,70,267
28-01-2018,arch/powerpc/kernel/pci_dn.c,101,541
28-01-2018,arch/powerpc/kernel/pci_of_scan.c,1,403
28-01-2018,arch/powerpc/kernel/pmc.c,52,102
28-01-2018,arch/powerpc/kernel/ppc32.h,43,64
28-01-2018,arch/powerpc/kernel/proc_powerpc.c,40,106
28-01-2018,arch/powerpc/kernel/ptrace.c,99,3243
28-01-2018,arch/powerpc/kernel/ptrace32.c,203,318
28-01-2018,arch/powerpc/kernel/rtas-proc.c,737,789
28-01-2018,arch/powerpc/kernel/rtas.c,315,1252
28-01-2018,arch/powerpc/kernel/rtas_flash.c,381,781
28-01-2018,arch/powerpc/kernel/rtasd.c,376,614
28-01-2018,arch/powerpc/kernel/setup_32.c,1,265
28-01-2018,arch/powerpc/kernel/signal.c,1,206
28-01-2018,arch/powerpc/kernel/signal_32.c,303,1548
28-01-2018,arch/powerpc/kernel/signal_64.c,273,865
28-01-2018,arch/powerpc/kernel/smp-tbsync.c,108,171
28-01-2018,arch/powerpc/kernel/smp.c,210,1128
28-01-2018,arch/powerpc/kernel/swsusp_32.S,340,351
28-01-2018,arch/powerpc/kernel/sys_ppc32.c,101,128
28-01-2018,arch/powerpc/kernel/syscalls.c,48,141
28-01-2018,arch/powerpc/kernel/sysfs.c,152,1054
28-01-2018,arch/powerpc/kernel/tau_6xx.c,264,270
28-01-2018,arch/powerpc/kernel/time.c,185,1271
28-01-2018,arch/powerpc/kernel/traps.c,1,2137
28-01-2018,arch/powerpc/kernel/udbg.c,55,180
28-01-2018,arch/powerpc/kernel/vdso32/Makefile,27,60
28-01-2018,arch/powerpc/kernel/vdso32/cacheflush.S,51,85
28-01-2018,arch/powerpc/kernel/vdso32/datapage.S,59,87
28-01-2018,arch/powerpc/kernel/vdso32/sigtramp.S,297,299
28-01-2018,arch/powerpc/kernel/vdso32/vdso32.lds.S,25,162
28-01-2018,arch/powerpc/kernel/vdso32/vdso32_wrapper.S,10,14
28-01-2018,arch/powerpc/kernel/vdso64/Makefile,22,47
28-01-2018,arch/powerpc/kernel/vdso64/cacheflush.S,50,84
28-01-2018,arch/powerpc/kernel/vdso64/datapage.S,58,87
28-01-2018,arch/powerpc/kernel/vdso64/sigtramp.S,287,311
28-01-2018,arch/powerpc/kernel/vdso64/vdso64.lds.S,24,159
28-01-2018,arch/powerpc/kernel/vdso64/vdso64_wrapper.S,10,14
28-01-2018,arch/powerpc/kernel/vecemu.c,342,346
28-01-2018,arch/powerpc/kvm/book3s.c,1,1037
28-01-2018,arch/powerpc/kvm/book3s_hv.c,1,4466
28-01-2018,arch/powerpc/kvm/book3s_pr.c,1,1832
28-01-2018,arch/powerpc/kvm/book3s_pr_papr.c,1,474
28-01-2018,arch/powerpc/kvm/book3s_rtas.c,1,291
28-01-2018,arch/powerpc/kvm/book3s_xics.c,1,1481
28-01-2018,arch/powerpc/kvm/booke.c,1,2172
28-01-2018,arch/powerpc/kvm/booke_interrupts.S,2,547
28-01-2018,arch/powerpc/kvm/mpic.c,1,1853
28-01-2018,arch/powerpc/kvm/powerpc.c,1,2051
28-01-2018,arch/powerpc/lib/checksum_wrappers.c,1,102
28-01-2018,arch/powerpc/lib/code-patching.c,1,677
28-01-2018,arch/powerpc/lib/sstep.c,2,3090
28-01-2018,arch/powerpc/math-emu/fabs.c,17,19
28-01-2018,arch/powerpc/math-emu/fadd.c,28,39
28-01-2018,arch/powerpc/math-emu/fadds.c,28,40
28-01-2018,arch/powerpc/math-emu/fcmpo.c,38,48
28-01-2018,arch/powerpc/math-emu/fcmpu.c,37,45
28-01-2018,arch/powerpc/math-emu/fctiw.c,21,28
28-01-2018,arch/powerpc/math-emu/fctiwz.c,28,35
28-01-2018,arch/powerpc/math-emu/fdiv.c,40,57
28-01-2018,arch/powerpc/math-emu/fdivs.c,41,59
28-01-2018,arch/powerpc/math-emu/fmadd.c,38,52
28-01-2018,arch/powerpc/math-emu/fmadds.c,38,53
28-01-2018,arch/powerpc/math-emu/fmr.c,17,19
28-01-2018,arch/powerpc/math-emu/fmsub.c,41,55
28-01-2018,arch/powerpc/math-emu/fmsubs.c,41,56
28-01-2018,arch/powerpc/math-emu/fmul.c,34,46
28-01-2018,arch/powerpc/math-emu/fmuls.c,34,47
28-01-2018,arch/powerpc/math-emu/fnabs.c,17,19
28-01-2018,arch/powerpc/math-emu/fneg.c,17,19
28-01-2018,arch/powerpc/math-emu/fnmadd.c,41,55
28-01-2018,arch/powerpc/math-emu/fnmadds.c,41,56
28-01-2018,arch/powerpc/math-emu/fnmsub.c,44,58
28-01-2018,arch/powerpc/math-emu/fnmsubs.c,44,59
28-01-2018,arch/powerpc/math-emu/fre.c,1,12
28-01-2018,arch/powerpc/math-emu/fres.c,11,13
28-01-2018,arch/powerpc/math-emu/frsp.c,19,30
28-01-2018,arch/powerpc/math-emu/frsqrte.c,11,13
28-01-2018,arch/powerpc/math-emu/frsqrtes.c,1,12
28-01-2018,arch/powerpc/math-emu/fsel.c,34,41
28-01-2018,arch/powerpc/math-emu/fsqrt.c,29,41
28-01-2018,arch/powerpc/math-emu/fsqrts.c,29,42
28-01-2018,arch/powerpc/math-emu/fsub.c,33,45
28-01-2018,arch/powerpc/math-emu/fsubs.c,33,46
28-01-2018,arch/powerpc/math-emu/lfd.c,16,20
28-01-2018,arch/powerpc/math-emu/lfs.c,31,47
28-01-2018,arch/powerpc/math-emu/math.c,398,461
28-01-2018,arch/powerpc/math-emu/math_efp.c,1,931
28-01-2018,arch/powerpc/math-emu/mcrfs.c,28,33
28-01-2018,arch/powerpc/math-emu/mffs.c,15,19
28-01-2018,arch/powerpc/math-emu/mtfsb0.c,16,20
28-01-2018,arch/powerpc/math-emu/mtfsb1.c,16,20
28-01-2018,arch/powerpc/math-emu/mtfsf.c,19,52
28-01-2018,arch/powerpc/math-emu/mtfsfi.c,21,25
28-01-2018,arch/powerpc/math-emu/stfd.c,19,21
28-01-2018,arch/powerpc/math-emu/stfiwx.c,15,17
28-01-2018,arch/powerpc/math-emu/stfs.c,31,43
28-01-2018,arch/powerpc/math-emu/udivmodti4.c,190,192
28-01-2018,arch/powerpc/mm/40x_mmu.c,1,159
28-01-2018,arch/powerpc/mm/copro_fault.c,1,162
28-01-2018,arch/powerpc/mm/dma-noncoherent.c,161,420
28-01-2018,arch/powerpc/mm/fsl_booke_mmu.c,2,326
28-01-2018,arch/powerpc/mm/hash_native_64.c,162,784
28-01-2018,arch/powerpc/mm/hash_utils_64.c,194,1868
28-01-2018,arch/powerpc/mm/hugetlbpage.c,24,892
28-01-2018,arch/powerpc/mm/init_64.c,1,456
28-01-2018,arch/powerpc/mm/mmap.c,59,238
28-01-2018,arch/powerpc/mm/numa.c,193,1666
28-01-2018,arch/powerpc/mm/slb.c,82,342
28-01-2018,arch/powerpc/mm/slb_low.S,48,327
28-01-2018,arch/powerpc/mm/subpage-prot.c,1,266
28-01-2018,arch/powerpc/mm/tlb_hash64.c,63,254
28-01-2018,arch/powerpc/oprofile/common.c,93,247
28-01-2018,arch/powerpc/oprofile/op_model_fsl_emb.c,122,384
28-01-2018,arch/powerpc/oprofile/op_model_power4.c,229,442
28-01-2018,arch/powerpc/platforms/cell/spufs/coredump.c,1,214
28-01-2018,arch/powerpc/platforms/cell/spufs/file.c,1,2660
28-01-2018,arch/powerpc/platforms/cell/spufs/inode.c,1,829
28-01-2018,arch/powerpc/platforms/cell/spufs/syscalls.c,1,89
28-01-2018,arch/powerpc/platforms/chrp/nvram.c,1,91
28-01-2018,arch/powerpc/platforms/maple/pci.c,304,675
28-01-2018,arch/powerpc/platforms/maple/setup.c,130,374
28-01-2018,arch/powerpc/platforms/maple/time.c,126,176
28-01-2018,arch/powerpc/platforms/powernv/opal-elog.c,1,319
28-01-2018,arch/powerpc/platforms/powernv/opal-lpc.c,1,421
28-01-2018,arch/powerpc/platforms/powernv/opal-prd.c,1,440
28-01-2018,arch/powerpc/platforms/pseries/cmm.c,1,773
28-01-2018,arch/powerpc/platforms/pseries/dlpar.c,1,599
28-01-2018,arch/powerpc/platforms/pseries/dtl.c,1,394
28-01-2018,arch/powerpc/platforms/pseries/hvCall.S,28,338
28-01-2018,arch/powerpc/platforms/pseries/hvconsole.c,62,88
28-01-2018,arch/powerpc/platforms/pseries/hvcserver.c,231,252
28-01-2018,arch/powerpc/platforms/pseries/iommu.c,237,1398
28-01-2018,arch/powerpc/platforms/pseries/lpar.c,169,1030
28-01-2018,arch/powerpc/platforms/pseries/lparcfg.c,269,712
28-01-2018,arch/powerpc/platforms/pseries/nvram.c,142,247
28-01-2018,arch/powerpc/platforms/pseries/pci.c,96,176
28-01-2018,arch/powerpc/platforms/pseries/ras.c,190,483
28-01-2018,arch/powerpc/platforms/pseries/reconfig.c,278,414
28-01-2018,arch/powerpc/platforms/pseries/scanlog.c,157,200
28-01-2018,arch/powerpc/platforms/pseries/setup.c,124,779
28-01-2018,arch/powerpc/platforms/pseries/smp.c,102,292
28-01-2018,arch/powerpc/platforms/pseries/vio.c,112,1722
28-01-2018,arch/powerpc/sysdev/dart_iommu.c,154,470
28-01-2018,arch/powerpc/sysdev/i8259.c,129,286
28-01-2018,arch/powerpc/sysdev/ipic.c,475,955
28-01-2018,arch/powerpc/sysdev/ipic.h,43,60
28-01-2018,arch/powerpc/sysdev/scom.c,1,236
28-01-2018,arch/powerpc/sysdev/tsi108_pci.c,1,438
28-01-2018,arch/powerpc/xmon/ansidecl.h,141,141
28-01-2018,arch/powerpc/xmon/nonstdio.h,4,13
28-01-2018,arch/powerpc/xmon/ppc-dis.c,79,300
28-01-2018,arch/powerpc/xmon/ppc-opc.c,1481,7292
28-01-2018,arch/powerpc/xmon/ppc.h,242,452
28-01-2018,arch/powerpc/xmon/xmon.c,1979,3967
28-01-2018,arch/s390/Kconfig,180,924
28-01-2018,arch/s390/Kconfig.debug,5,24
28-01-2018,arch/s390/Makefile,59,143
28-01-2018,arch/s390/appldata/Makefile,8,9
28-01-2018,arch/s390/appldata/appldata.h,40,48
28-01-2018,arch/s390/appldata/appldata_base.c,349,576
28-01-2018,arch/s390/appldata/appldata_mem.c,131,165
28-01-2018,arch/s390/appldata/appldata_net_sum.c,138,167
28-01-2018,arch/s390/appldata/appldata_os.c,151,221
28-01-2018,arch/s390/boot/Makefile,14,27
28-01-2018,arch/s390/boot/compressed/misc.c,1,176
28-01-2018,arch/s390/boot/install.sh,32,35
28-01-2018,arch/s390/crypto/Makefile,4,17
28-01-2018,arch/s390/crypto/des_s390.c,71,592
28-01-2018,arch/s390/crypto/prng.c,1,875
28-01-2018,arch/s390/crypto/sha1_s390.c,31,104
28-01-2018,arch/s390/defconfig,20,241
28-01-2018,arch/s390/include/asm/atomic.h,20,217
28-01-2018,arch/s390/include/asm/bitops.h,77,417
28-01-2018,arch/s390/include/asm/bug.h,8,72
28-01-2018,arch/s390/include/asm/bugs.h,18,21
28-01-2018,arch/s390/include/asm/cache.h,14,19
28-01-2018,arch/s390/include/asm/ccwdev.h,129,234
28-01-2018,arch/s390/include/asm/ccwgroup.h,30,76
28-01-2018,arch/s390/include/asm/checksum.h,89,139
28-01-2018,arch/s390/include/asm/cio.h,95,345
28-01-2018,arch/s390/include/asm/cmb.h,7,14
28-01-2018,arch/s390/include/asm/compat.h,171,360
28-01-2018,arch/s390/include/asm/cpcmd.h,11,32
28-01-2018,arch/s390/include/asm/cputime.h,16,38
28-01-2018,arch/s390/include/asm/current.h,17,19
28-01-2018,arch/s390/include/asm/debug.h,99,270
28-01-2018,arch/s390/include/asm/delay.h,16,25
28-01-2018,arch/s390/include/asm/dma.h,4,20
28-01-2018,arch/s390/include/asm/ebcdic.h,27,47
28-01-2018,arch/s390/include/asm/elf.h,130,277
28-01-2018,arch/s390/include/asm/extmem.h,24,32
28-01-2018,arch/s390/include/asm/hardirq.h,19,27
28-01-2018,arch/s390/include/asm/idals.h,225,233
28-01-2018,arch/s390/include/asm/io.h,19,81
28-01-2018,arch/s390/include/asm/irq.h,8,116
28-01-2018,arch/s390/include/asm/linkage.h,5,32
28-01-2018,arch/s390/include/asm/lowcore.h,12,202
28-01-2018,arch/s390/include/asm/mmu.h,5,48
28-01-2018,arch/s390/include/asm/mmu_context.h,26,139
28-01-2018,arch/s390/include/asm/module.h,31,35
28-01-2018,arch/s390/include/asm/page.h,52,182
28-01-2018,arch/s390/include/asm/pci.h,6,250
28-01-2018,arch/s390/include/asm/percpu.h,12,186
28-01-2018,arch/s390/include/asm/pgalloc.h,36,154
28-01-2018,arch/s390/include/asm/pgtable.h,232,1619
28-01-2018,arch/s390/include/asm/processor.h,96,382
28-01-2018,arch/s390/include/asm/ptrace.h,21,188
28-01-2018,arch/s390/include/asm/qdio.h,45,431
28-01-2018,arch/s390/include/asm/sections.h,6,9
28-01-2018,arch/s390/include/asm/segment.h,4,5
28-01-2018,arch/s390/include/asm/setup.h,37,134
28-01-2018,arch/s390/include/asm/shmparam.h,11,12
28-01-2018,arch/s390/include/asm/signal.h,23,26
28-01-2018,arch/s390/include/asm/smp.h,7,96
28-01-2018,arch/s390/include/asm/spinlock.h,39,159
28-01-2018,arch/s390/include/asm/string.h,91,166
28-01-2018,arch/s390/include/asm/termios.h,20,26
28-01-2018,arch/s390/include/asm/thread_info.h,48,92
28-01-2018,arch/s390/include/asm/timex.h,14,252
28-01-2018,arch/s390/include/asm/tlb.h,25,189
28-01-2018,arch/s390/include/asm/tlbflush.h,23,152
28-01-2018,arch/s390/include/asm/topology.h,6,100
28-01-2018,arch/s390/include/asm/uaccess.h,90,280
28-01-2018,arch/s390/include/asm/unistd.h,26,41
28-01-2018,arch/s390/include/asm/user.h,72,75
28-01-2018,arch/s390/include/uapi/asm/byteorder.h,5,7
28-01-2018,arch/s390/include/uapi/asm/dasd.h,236,332
28-01-2018,arch/s390/include/uapi/asm/ioctls.h,7,9
28-01-2018,arch/s390/include/uapi/asm/ipcbuf.h,31,32
28-01-2018,arch/s390/include/uapi/asm/msgbuf.h,37,38
28-01-2018,arch/s390/include/uapi/asm/posix_types.h,41,52
28-01-2018,arch/s390/include/uapi/asm/qeth.h,65,116
28-01-2018,arch/s390/include/uapi/asm/sembuf.h,29,30
28-01-2018,arch/s390/include/uapi/asm/shmbuf.h,48,49
28-01-2018,arch/s390/include/uapi/asm/sigcontext.h,62,85
28-01-2018,arch/s390/include/uapi/asm/siginfo.h,16,17
28-01-2018,arch/s390/include/uapi/asm/socket.h,55,114
28-01-2018,arch/s390/include/uapi/asm/stat.h,103,104
28-01-2018,arch/s390/include/uapi/asm/statfs.h,24,51
28-01-2018,arch/s390/include/uapi/asm/tape390.h,34,103
28-01-2018,arch/s390/include/uapi/asm/ucontext.h,17,41
28-01-2018,arch/s390/include/uapi/asm/vtoc.h,23,214
28-01-2018,arch/s390/kernel/Makefile,7,88
28-01-2018,arch/s390/kernel/asm-offsets.c,15,207
28-01-2018,arch/s390/kernel/compat_linux.c,348,521
28-01-2018,arch/s390/kernel/compat_linux.h,72,130
28-01-2018,arch/s390/kernel/compat_ptrace.h,42,64
28-01-2018,arch/s390/kernel/compat_signal.c,226,528
28-01-2018,arch/s390/kernel/cpcmd.c,39,110
28-01-2018,arch/s390/kernel/debug.c,622,1458
28-01-2018,arch/s390/kernel/diag.c,8,268
28-01-2018,arch/s390/kernel/dis.c,1,581
28-01-2018,arch/s390/kernel/ebcdic.c,396,401
28-01-2018,arch/s390/kernel/entry.S,134,1405
28-01-2018,arch/s390/kernel/head.S,68,339
28-01-2018,arch/s390/kernel/head64.S,15,110
28-01-2018,arch/s390/kernel/idle.c,1,127
28-01-2018,arch/s390/kernel/irq.c,26,312
28-01-2018,arch/s390/kernel/kprobes.c,1,733
28-01-2018,arch/s390/kernel/module.c,284,435
28-01-2018,arch/s390/kernel/nmi.c,23,476
28-01-2018,arch/s390/kernel/process.c,59,223
28-01-2018,arch/s390/kernel/ptrace.c,294,1744
28-01-2018,arch/s390/kernel/reipl.S,31,164
28-01-2018,arch/s390/kernel/setup.c,170,961
28-01-2018,arch/s390/kernel/signal.c,153,540
28-01-2018,arch/s390/kernel/smp.c,115,1178
28-01-2018,arch/s390/kernel/sys_s390.c,58,92
28-01-2018,arch/s390/kernel/syscalls.S,6,392
28-01-2018,arch/s390/kernel/sysinfo.c,34,586
28-01-2018,arch/s390/kernel/time.c,66,865
28-01-2018,arch/s390/kernel/topology.c,10,649
28-01-2018,arch/s390/kernel/traps.c,78,284
28-01-2018,arch/s390/kernel/vmlinux.lds.S,16,144
28-01-2018,arch/s390/kernel/vtime.c,115,437
28-01-2018,arch/s390/kvm/interrupt.c,1,2689
28-01-2018,arch/s390/kvm/kvm-s390.c,4,3964
28-01-2018,arch/s390/lib/Makefile,4,10
28-01-2018,arch/s390/lib/delay.c,22,129
28-01-2018,arch/s390/lib/spinlock.c,1,325
